SEX,AGE,H,CCYY,obs_value,sd_value
,17,1,2013,83.5000000000,
,18,1,2013,86.8000000000,
,19,1,2013,87.4000000000,
,2,1,2013,56.3000000000,
,20,1,2013,86.3000000000,
,21,1,2013,86.7000000000,
,22,1,2013,91.0000000000,
,23,1,2013,94.5000000000,
,24,1,2013,99.0000000000,
,25,1,2013,94.6000000000,
,26,1,2013,95.7000000000,
,27,1,2013,105.5000000000,
,28,1,2013,108.9000000000,
,29,1,2013,111.8000000000,
,3,1,2013,53.1000000000,
,30,1,2013,116.1000000000,
,31,1,2013,112.5000000000,
,32,1,2013,115.7000000000,
,33,1,2013,116.5000000000,
,34,1,2013,112.5000000000,
,35,1,2013,108.9000000000,
,36,1,2013,109.4000000000,
,37,1,2013,108.0000000000,
,38,1,2013,115.9000000000,
,39,1,2013,116.1000000000,
,4,1,2013,54.6000000000,
,40,1,2013,117.3000000000,
,41,1,2013,110.5000000000,
,42,1,2013,117.2000000000,
,43,1,2013,116.7000000000,
,44,1,2013,115.8000000000,
,45,1,2013,114.2000000000,
,46,1,2013,111.2000000000,
,47,1,2013,119.7000000000,
,48,1,2013,129.6000000000,
,49,1,2013,133.1000000000,
,5,1,2013,56.3000000000,
,50,1,2013,140.6000000000,
,51,1,2013,125.1000000000,
,52,1,2013,130.0000000000,
,53,1,2013,130.9000000000,
,54,1,2013,127.6000000000,
,55,1,2013,125.8000000000,
,56,1,2013,120.2000000000,
,57,1,2013,114.1000000000,
,58,1,2013,107.3000000000,
,59,1,2013,101.7000000000,
,6,1,2013,49.6000000000,
,60,1,2013,93.2000000000,
,61,1,2013,90.2000000000,
,62,1,2013,88.5000000000,
,63,1,2013,89.5000000000,
,64,1,2013,81.2000000000,
,65,1,2013,75.8000000000,
,66,1,2013,70.1000000000,
,67,1,2013,52.2000000000,
,68,1,2013,49.0000000000,
,69,1,2013,48.0000000000,
,7,1,2013,50.2000000000,
,70,1,2013,42.5000000000,
,71,1,2013,38.5000000000,
,72,1,2013,42.7000000000,
,73,1,2013,43.8000000000,
,74,1,2013,45.6000000000,
,75,1,2013,46.1000000000,
,76,1,2013,44.4000000000,
,77,1,2013,41.1000000000,
,78,1,2013,38.2000000000,
,79,1,2013,40.4000000000,
,8,1,2013,45.8000000000,
,80,1,2013,37.6000000000,
,81,1,2013,33.2000000000,
,82,1,2013,32.9000000000,
,83,1,2013,29.0000000000,
,84,1,2013,24.9000000000,
,85_and_over,1,2013,143.9000000000,
,9,1,2013,46.2000000000,
,zero,1,2013,43.2000000000,
F,,1,2013,3849.0000000000,
F,1,1,2013,25.1000000000,
F,10,1,2013,25.0000000000,
F,11,1,2013,24.9000000000,
F,12,1,2013,29.5000000000,
F,13,1,2013,29.5000000000,
F,14,1,2013,30.6000000000,
F,15,1,2013,34.2000000000,
F,16,1,2013,37.8000000000,
F,17,1,2013,40.3000000000,
F,18,1,2013,42.3000000000,
F,19,1,2013,42.4000000000,
F,2,1,2013,27.1000000000,
F,20,1,2013,43.0000000000,
F,21,1,2013,42.7000000000,
F,22,1,2013,45.1000000000,
F,23,1,2013,48.6000000000,
F,24,1,2013,51.8000000000,
F,25,1,2013,51.4000000000,
F,26,1,2013,53.6000000000,
F,27,1,2013,60.5000000000,
F,28,1,2013,63.2000000000,
F,29,1,2013,66.0000000000,
F,3,1,2013,25.6000000000,
F,30,1,2013,68.7000000000,
F,31,1,2013,65.7000000000,
F,32,1,2013,69.6000000000,
F,33,1,2013,70.5000000000,
F,34,1,2013,66.9000000000,
F,35,1,2013,64.3000000000,
F,36,1,2013,63.7000000000,
F,37,1,2013,64.1000000000,
F,38,1,2013,68.6000000000,
F,39,1,2013,68.1000000000,
F,4,1,2013,26.5000000000,
F,40,1,2013,68.3000000000,
F,41,1,2013,63.9000000000,
F,42,1,2013,69.4000000000,
F,43,1,2013,68.5000000000,
F,44,1,2013,67.6000000000,
F,45,1,2013,64.4000000000,
F,46,1,2013,61.4000000000,
F,47,1,2013,66.3000000000,
F,48,1,2013,71.3000000000,
F,49,1,2013,73.6000000000,
F,5,1,2013,27.0000000000,
F,50,1,2013,76.7000000000,
F,51,1,2013,66.4000000000,
F,52,1,2013,66.2000000000,
F,53,1,2013,66.3000000000,
F,54,1,2013,64.8000000000,
F,55,1,2013,64.0000000000,
F,56,1,2013,61.2000000000,
F,57,1,2013,57.6000000000,
F,58,1,2013,53.8000000000,
F,59,1,2013,51.4000000000,
F,6,1,2013,24.1000000000,
F,60,1,2013,47.0000000000,
F,61,1,2013,46.1000000000,
F,62,1,2013,44.2000000000,
F,63,1,2013,44.9000000000,
F,64,1,2013,40.5000000000,
F,65,1,2013,37.8000000000,
F,66,1,2013,35.5000000000,
F,67,1,2013,26.3000000000,
F,68,1,2013,23.8000000000,
F,69,1,2013,23.0000000000,
F,7,1,2013,23.7000000000,
F,70,1,2013,20.0000000000,
F,71,1,2013,18.3000000000,
F,72,1,2013,20.5000000000,
F,73,1,2013,21.4000000000,
F,74,1,2013,23.4000000000,
F,75,1,2013,23.3000000000,
F,76,1,2013,22.8000000000,
F,77,1,2013,21.8000000000,
F,78,1,2013,20.5000000000,
F,79,1,2013,21.4000000000,
F,8,1,2013,22.3000000000,
F,80,1,2013,20.3000000000,
F,81,1,2013,18.2000000000,
F,82,1,2013,18.5000000000,
F,83,1,2013,16.4000000000,
F,84,1,2013,14.9000000000,
F,85_and_over,1,2013,96.8000000000,
F,9,1,2013,23.1000000000,
F,zero,1,2013,21.2000000000,
M,,1,2013,3329.9000000000,
M,1,1,2013,27.4000000000,
M,10,1,2013,26.3000000000,
M,11,1,2013,27.0000000000,
M,12,1,2013,32.7000000000,
M,13,1,2013,31.4000000000,
M,14,1,2013,31.8000000000,
M,15,1,2013,35.6000000000,
M,16,1,2013,40.4000000000,
M,17,1,2013,43.2000000000,
M,18,1,2013,44.5000000000,
M,19,1,2013,45.0000000000,
M,2,1,2013,29.2000000000,
M,20,1,2013,43.3000000000,
M,21,1,2013,44.0000000000,
M,22,1,2013,45.9000000000,
M,23,1,2013,45.9000000000,
M,24,1,2013,47.2000000000,
M,25,1,2013,43.2000000000,
M,26,1,2013,42.1000000000,
M,27,1,2013,45.0000000000,
M,28,1,2013,45.7000000000,
M,29,1,2013,45.8000000000,
M,3,1,2013,27.5000000000,
M,30,1,2013,47.4000000000,
M,31,1,2013,46.8000000000,
M,32,1,2013,46.1000000000,
M,33,1,2013,46.0000000000,
M,34,1,2013,45.6000000000,
M,35,1,2013,44.6000000000,
M,36,1,2013,45.7000000000,
M,37,1,2013,43.9000000000,
M,38,1,2013,47.3000000000,
M,39,1,2013,48.0000000000,
M,4,1,2013,28.1000000000,
M,40,1,2013,49.0000000000,
M,41,1,2013,46.6000000000,
M,42,1,2013,47.8000000000,
M,43,1,2013,48.2000000000,
M,44,1,2013,48.2000000000,
M,45,1,2013,49.8000000000,
M,46,1,2013,49.8000000000,
M,47,1,2013,53.4000000000,
M,48,1,2013,58.3000000000,
M,49,1,2013,59.5000000000,
M,5,1,2013,29.3000000000,
M,50,1,2013,63.9000000000,
M,51,1,2013,58.7000000000,
M,52,1,2013,63.8000000000,
M,53,1,2013,64.6000000000,
M,54,1,2013,62.8000000000,
M,55,1,2013,61.8000000000,
M,56,1,2013,59.0000000000,
M,57,1,2013,56.5000000000,
M,58,1,2013,53.5000000000,
M,59,1,2013,50.3000000000,
M,6,1,2013,25.5000000000,
M,60,1,2013,46.2000000000,
M,61,1,2013,44.1000000000,
M,62,1,2013,44.3000000000,
M,63,1,2013,44.6000000000,
M,64,1,2013,40.7000000000,
M,65,1,2013,38.0000000000,
M,66,1,2013,34.6000000000,
M,67,1,2013,25.9000000000,
M,68,1,2013,25.2000000000,
M,69,1,2013,25.0000000000,
M,7,1,2013,26.5000000000,
M,70,1,2013,22.5000000000,
M,71,1,2013,20.2000000000,
M,72,1,2013,22.2000000000,
M,73,1,2013,22.4000000000,
M,74,1,2013,22.2000000000,
M,75,1,2013,22.8000000000,
M,76,1,2013,21.6000000000,
M,77,1,2013,19.3000000000,
M,78,1,2013,17.7000000000,
M,79,1,2013,19.0000000000,
M,8,1,2013,23.5000000000,
M,80,1,2013,17.3000000000,
M,81,1,2013,15.0000000000,
M,82,1,2013,14.4000000000,
M,83,1,2013,12.6000000000,
M,84,1,2013,10.0000000000,
M,85_and_over,1,2013,47.1000000000,
M,9,1,2013,23.1000000000,
M,zero,1,2013,22.0000000000,
,,2,2013,7210.9000000000,
,1,2,2013,54.5000000000,
,10,2,2013,52.5000000000,
,11,2,2013,53.0000000000,
,12,2,2013,51.8000000000,
,13,2,2013,60.7000000000,
,14,2,2013,59.6000000000,
,15,2,2013,64.8000000000,
,16,2,2013,76.1000000000,
,17,2,2013,80.9000000000,
,18,2,2013,87.8000000000,
,19,2,2013,89.6000000000,
,2,2,2013,54.9000000000,
,20,2,2013,85.1000000000,
,21,2,2013,87.7000000000,
,22,2,2013,87.3000000000,
,23,2,2013,96.4000000000,
,24,2,2013,95.9000000000,
,25,2,2013,100.5000000000,
,26,2,2013,96.4000000000,
,27,2,2013,100.8000000000,
,28,2,2013,109.0000000000,
,29,2,2013,109.4000000000,
,3,2,2013,55.8000000000,
,30,2,2013,115.5000000000,
,31,2,2013,115.7000000000,
,32,2,2013,112.6000000000,
,33,2,2013,118.9000000000,
,34,2,2013,114.6000000000,
,35,2,2013,111.5000000000,
,36,2,2013,108.6000000000,
,37,2,2013,108.7000000000,
,38,2,2013,111.9000000000,
,39,2,2013,116.8000000000,
,4,2,2013,54.7000000000,
,40,2,2013,115.6000000000,
,41,2,2013,116.8000000000,
,42,2,2013,110.5000000000,
,43,2,2013,121.0000000000,
,44,2,2013,112.7000000000,
,45,2,2013,117.0000000000,
,46,2,2013,112.5000000000,
,47,2,2013,113.5000000000,
,48,2,2013,124.1000000000,
,49,2,2013,130.3000000000,
,5,2,2013,56.2000000000,
,50,2,2013,139.0000000000,
,51,2,2013,136.4000000000,
,52,2,2013,120.0000000000,
,53,2,2013,136.5000000000,
,54,2,2013,123.5000000000,
,55,2,2013,130.8000000000,
,56,2,2013,121.8000000000,
,57,2,2013,117.5000000000,
,58,2,2013,110.1000000000,
,59,2,2013,105.1000000000,
,6,2,2013,55.8000000000,
,60,2,2013,95.7000000000,
,61,2,2013,93.4000000000,
,62,2,2013,85.7000000000,
,63,2,2013,89.8000000000,
,64,2,2013,87.4000000000,
,65,2,2013,77.8000000000,
,66,2,2013,73.7000000000,
,67,2,2013,60.9000000000,
,68,2,2013,49.7000000000,
,69,2,2013,49.9000000000,
,7,2,2013,54.8000000000,
,70,2,2013,44.4000000000,
,71,2,2013,40.6000000000,
,72,2,2013,38.0000000000,
,73,2,2013,44.6000000000,
,74,2,2013,42.3000000000,
,75,2,2013,46.9000000000,
,76,2,2013,45.5000000000,
,77,2,2013,42.4000000000,
,78,2,2013,38.9000000000,
,79,2,2013,36.7000000000,
,8,2,2013,42.7000000000,
,80,2,2013,41.4000000000,
,81,2,2013,33.6000000000,
,82,2,2013,30.9000000000,
,83,2,2013,33.5000000000,
,84,2,2013,24.0000000000,
,85_and_over,2,2013,150.6000000000,
,9,2,2013,49.8000000000,
,zero,2,2013,38.6000000000,
F,,2,2013,3870.4000000000,
F,1,2,2013,26.4000000000,
F,10,2,2013,25.9000000000,
F,11,2,2013,25.5000000000,
F,12,2,2013,24.7000000000,
F,13,2,2013,29.4000000000,
F,14,2,2013,29.2000000000,
F,15,2,2013,31.5000000000,
F,16,2,2013,36.9000000000,
F,17,2,2013,39.1000000000,
F,18,2,2013,42.6000000000,
F,19,2,2013,43.8000000000,
F,2,2,2013,26.2000000000,
F,20,2,2013,42.0000000000,
F,21,2,2013,43.3000000000,
F,22,2,2013,43.5000000000,
F,23,2,2013,49.1000000000,
F,24,2,2013,50.4000000000,
F,25,2,2013,53.7000000000,
F,26,2,2013,53.8000000000,
F,27,2,2013,57.3000000000,
F,28,2,2013,63.4000000000,
F,29,2,2013,64.4000000000,
F,3,2,2013,26.9000000000,
F,30,2,2013,68.4000000000,
F,31,2,2013,68.5000000000,
F,32,2,2013,67.1000000000,
F,33,2,2013,71.4000000000,
F,34,2,2013,69.0000000000,
F,35,2,2013,66.1000000000,
F,36,2,2013,63.6000000000,
F,37,2,2013,64.2000000000,
F,38,2,2013,66.1000000000,
F,39,2,2013,69.1000000000,
F,4,2,2013,26.3000000000,
F,40,2,2013,67.8000000000,
F,41,2,2013,67.5000000000,
F,42,2,2013,64.5000000000,
F,43,2,2013,71.7000000000,
F,44,2,2013,65.9000000000,
F,45,2,2013,67.6000000000,
F,46,2,2013,62.2000000000,
F,47,2,2013,62.8000000000,
F,48,2,2013,68.8000000000,
F,49,2,2013,71.5000000000,
F,5,2,2013,27.1000000000,
F,50,2,2013,76.9000000000,
F,51,2,2013,73.6000000000,
F,52,2,2013,62.1000000000,
F,53,2,2013,69.3000000000,
F,54,2,2013,62.3000000000,
F,55,2,2013,66.7000000000,
F,56,2,2013,62.1000000000,
F,57,2,2013,59.6000000000,
F,58,2,2013,55.1000000000,
F,59,2,2013,53.1000000000,
F,6,2,2013,26.8000000000,
F,60,2,2013,48.4000000000,
F,61,2,2013,47.5000000000,
F,62,2,2013,43.5000000000,
F,63,2,2013,44.9000000000,
F,64,2,2013,43.6000000000,
F,65,2,2013,38.7000000000,
F,66,2,2013,37.0000000000,
F,67,2,2013,31.0000000000,
F,68,2,2013,24.8000000000,
F,69,2,2013,24.0000000000,
F,7,2,2013,26.3000000000,
F,70,2,2013,20.9000000000,
F,71,2,2013,19.2000000000,
F,72,2,2013,18.4000000000,
F,73,2,2013,21.7000000000,
F,74,2,2013,21.2000000000,
F,75,2,2013,24.0000000000,
F,76,2,2013,22.9000000000,
F,77,2,2013,22.4000000000,
F,78,2,2013,20.9000000000,
F,79,2,2013,20.0000000000,
F,8,2,2013,20.5000000000,
F,80,2,2013,21.9000000000,
F,81,2,2013,18.6000000000,
F,82,2,2013,17.1000000000,
F,83,2,2013,18.7000000000,
F,84,2,2013,14.1000000000,
F,85_and_over,2,2013,100.9000000000,
F,9,2,2013,24.7000000000,
F,zero,2,2013,18.8000000000,
M,,2,2013,3340.5000000000,
M,1,2,2013,28.1000000000,
M,10,2,2013,26.6000000000,
M,11,2,2013,27.5000000000,
M,12,2,2013,27.1000000000,
M,13,2,2013,31.3000000000,
M,14,2,2013,30.4000000000,
M,15,2,2013,33.3000000000,
M,16,2,2013,39.2000000000,
M,17,2,2013,41.8000000000,
M,18,2,2013,45.2000000000,
M,19,2,2013,45.8000000000,
M,2,2,2013,28.7000000000,
M,20,2,2013,43.1000000000,
M,21,2,2013,44.4000000000,
M,22,2,2013,43.8000000000,
M,23,2,2013,47.3000000000,
M,24,2,2013,45.5000000000,
M,25,2,2013,46.8000000000,
M,26,2,2013,42.6000000000,
M,27,2,2013,43.5000000000,
M,28,2,2013,45.6000000000,
M,29,2,2013,45.0000000000,
M,3,2,2013,28.9000000000,
M,30,2,2013,47.1000000000,
M,31,2,2013,47.2000000000,
M,32,2,2013,45.5000000000,
M,33,2,2013,47.5000000000,
M,34,2,2013,45.6000000000,
M,35,2,2013,45.4000000000,
M,36,2,2013,45.0000000000,
M,37,2,2013,44.5000000000,
M,38,2,2013,45.8000000000,
M,39,2,2013,47.7000000000,
M,4,2,2013,28.4000000000,
M,40,2,2013,47.8000000000,
M,41,2,2013,49.3000000000,
M,42,2,2013,46.0000000000,
M,43,2,2013,49.3000000000,
M,44,2,2013,46.8000000000,
M,45,2,2013,49.4000000000,
M,46,2,2013,50.3000000000,
M,47,2,2013,50.7000000000,
M,48,2,2013,55.3000000000,
M,49,2,2013,58.8000000000,
M,5,2,2013,29.1000000000,
M,50,2,2013,62.1000000000,
M,51,2,2013,62.8000000000,
M,52,2,2013,57.9000000000,
M,53,2,2013,67.2000000000,
M,54,2,2013,61.2000000000,
M,55,2,2013,64.1000000000,
M,56,2,2013,59.7000000000,
M,57,2,2013,57.9000000000,
M,58,2,2013,55.0000000000,
M,59,2,2013,52.0000000000,
M,6,2,2013,29.0000000000,
M,60,2,2013,47.3000000000,
M,61,2,2013,45.9000000000,
M,62,2,2013,42.2000000000,
M,63,2,2013,44.9000000000,
M,64,2,2013,43.8000000000,
M,65,2,2013,39.1000000000,
M,66,2,2013,36.7000000000,
M,67,2,2013,29.9000000000,
M,68,2,2013,24.9000000000,
M,69,2,2013,25.9000000000,
M,7,2,2013,28.5000000000,
M,70,2,2013,23.5000000000,
M,71,2,2013,21.4000000000,
M,72,2,2013,19.6000000000,
M,73,2,2013,22.9000000000,
M,74,2,2013,21.1000000000,
M,75,2,2013,22.9000000000,
M,76,2,2013,22.6000000000,
M,77,2,2013,20.0000000000,
M,78,2,2013,18.0000000000,
M,79,2,2013,16.7000000000,
M,8,2,2013,22.2000000000,
M,80,2,2013,19.5000000000,
M,81,2,2013,15.0000000000,
M,82,2,2013,13.8000000000,
M,83,2,2013,14.8000000000,
M,84,2,2013,9.9000000000,
M,85_and_over,2,2013,49.7000000000,
M,9,2,2013,25.1000000000,
M,zero,2,2013,19.8000000000,
,,1,2014,7229.5000000000,
,1,1,2014,44.7000000000,
,10,1,2014,47.3000000000,
,11,1,2014,53.0000000000,
,12,1,2014,52.8000000000,
,13,1,2014,61.9000000000,
,14,1,2014,60.3000000000,
,15,1,2014,62.3000000000,
,16,1,2014,70.0000000000,
,17,1,2014,79.0000000000,
,18,1,2014,86.0000000000,
,19,1,2014,89.2000000000,
,2,1,2014,54.5000000000,
,20,1,2014,86.0000000000,
,21,1,2014,86.9000000000,
,22,1,2014,87.9000000000,
,23,1,2014,93.5000000000,
,24,1,2014,96.5000000000,
,25,1,2014,101.7000000000,
,26,1,2014,97.5000000000,
,27,1,2014,97.9000000000,
,28,1,2014,107.5000000000,
,29,1,2014,110.4000000000,
,3,1,2014,59.5000000000,
,30,1,2014,113.1000000000,
,31,1,2014,117.2000000000,
,32,1,2014,113.3000000000,
,33,1,2014,117.9000000000,
,34,1,2014,117.5000000000,
,35,1,2014,112.7000000000,
,36,1,2014,109.1000000000,
,37,1,2014,109.0000000000,
,38,1,2014,108.8000000000,
,39,1,2014,116.7000000000,
,4,1,2014,56.8000000000,
,40,1,2014,115.8000000000,
,41,1,2014,116.9000000000,
,42,1,2014,111.5000000000,
,43,1,2014,118.2000000000,
,44,1,2014,115.7000000000,
,45,1,2014,115.0000000000,
,46,1,2014,114.3000000000,
,47,1,2014,110.3000000000,
,48,1,2014,118.5000000000,
,49,1,2014,129.0000000000,
,5,1,2014,57.4000000000,
,50,1,2014,132.8000000000,
,51,1,2014,140.6000000000,
,52,1,2014,125.0000000000,
,53,1,2014,129.5000000000,
,54,1,2014,130.6000000000,
,55,1,2014,127.0000000000,
,56,1,2014,124.9000000000,
,57,1,2014,119.5000000000,
,58,1,2014,113.0000000000,
,59,1,2014,106.4000000000,
,6,1,2014,57.2000000000,
,60,1,2014,101.3000000000,
,61,1,2014,92.3000000000,
,62,1,2014,89.4000000000,
,63,1,2014,88.0000000000,
,64,1,2014,89.1000000000,
,65,1,2014,80.7000000000,
,66,1,2014,75.0000000000,
,67,1,2014,69.2000000000,
,68,1,2014,52.2000000000,
,69,1,2014,49.2000000000,
,7,1,2014,50.0000000000,
,70,1,2014,47.4000000000,
,71,1,2014,41.1000000000,
,72,1,2014,38.1000000000,
,73,1,2014,41.9000000000,
,74,1,2014,43.0000000000,
,75,1,2014,45.3000000000,
,76,1,2014,44.9000000000,
,77,1,2014,42.7000000000,
,78,1,2014,39.6000000000,
,79,1,2014,36.8000000000,
,8,1,2014,51.3000000000,
,80,1,2014,38.8000000000,
,81,1,2014,35.8000000000,
,82,1,2014,31.5000000000,
,83,1,2014,31.3000000000,
,84,1,2014,27.3000000000,
,85_and_over,1,2014,152.0000000000,
,9,1,2014,46.8000000000,
,zero,1,2014,50.0000000000,
F,,1,2014,3885.0000000000,
F,1,1,2014,21.8000000000,
F,10,1,2014,23.6000000000,
F,11,1,2014,25.7000000000,
F,12,1,2014,25.4000000000,
F,13,1,2014,29.7000000000,
F,14,1,2014,29.4000000000,
F,15,1,2014,30.3000000000,
F,16,1,2014,34.1000000000,
F,17,1,2014,37.9000000000,
F,18,1,2014,41.8000000000,
F,19,1,2014,43.9000000000,
F,2,1,2014,26.2000000000,
F,20,1,2014,41.8000000000,
F,21,1,2014,43.7000000000,
F,22,1,2014,43.6000000000,
F,23,1,2014,47.3000000000,
F,24,1,2014,50.6000000000,
F,25,1,2014,54.1000000000,
F,26,1,2014,53.9000000000,
F,27,1,2014,55.6000000000,
F,28,1,2014,62.6000000000,
F,29,1,2014,64.6000000000,
F,3,1,2014,28.6000000000,
F,30,1,2014,67.1000000000,
F,31,1,2014,69.8000000000,
F,32,1,2014,66.7000000000,
F,33,1,2014,71.3000000000,
F,34,1,2014,71.1000000000,
F,35,1,2014,67.1000000000,
F,36,1,2014,64.6000000000,
F,37,1,2014,63.8000000000,
F,38,1,2014,65.0000000000,
F,39,1,2014,69.0000000000,
F,4,1,2014,27.4000000000,
F,40,1,2014,68.0000000000,
F,41,1,2014,67.9000000000,
F,42,1,2014,64.6000000000,
F,43,1,2014,70.0000000000,
F,44,1,2014,67.9000000000,
F,45,1,2014,67.1000000000,
F,46,1,2014,64.5000000000,
F,47,1,2014,60.9000000000,
F,48,1,2014,65.8000000000,
F,49,1,2014,70.8000000000,
F,5,1,2014,27.6000000000,
F,50,1,2014,73.3000000000,
F,51,1,2014,76.7000000000,
F,52,1,2014,66.1000000000,
F,53,1,2014,65.7000000000,
F,54,1,2014,66.1000000000,
F,55,1,2014,64.6000000000,
F,56,1,2014,63.7000000000,
F,57,1,2014,60.8000000000,
F,58,1,2014,56.9000000000,
F,59,1,2014,53.2000000000,
F,6,1,2014,27.3000000000,
F,60,1,2014,51.5000000000,
F,61,1,2014,46.7000000000,
F,62,1,2014,45.7000000000,
F,63,1,2014,44.1000000000,
F,64,1,2014,44.6000000000,
F,65,1,2014,40.4000000000,
F,66,1,2014,37.3000000000,
F,67,1,2014,35.1000000000,
F,68,1,2014,26.4000000000,
F,69,1,2014,24.1000000000,
F,7,1,2014,24.2000000000,
F,70,1,2014,22.7000000000,
F,71,1,2014,19.3000000000,
F,72,1,2014,18.4000000000,
F,73,1,2014,20.3000000000,
F,74,1,2014,21.2000000000,
F,75,1,2014,23.5000000000,
F,76,1,2014,22.6000000000,
F,77,1,2014,22.0000000000,
F,78,1,2014,21.3000000000,
F,79,1,2014,20.0000000000,
F,8,1,2014,24.5000000000,
F,80,1,2014,20.8000000000,
F,81,1,2014,19.5000000000,
F,82,1,2014,17.5000000000,
F,83,1,2014,17.9000000000,
F,84,1,2014,15.7000000000,
F,85_and_over,1,2014,101.9000000000,
F,9,1,2014,23.1000000000,
F,zero,1,2014,24.1000000000,
M,,1,2014,3344.5000000000,
M,1,1,2014,22.9000000000,
M,10,1,2014,23.7000000000,
M,11,1,2014,27.3000000000,
M,12,1,2014,27.4000000000,
M,13,1,2014,32.2000000000,
M,14,1,2014,30.9000000000,
M,15,1,2014,32.0000000000,
M,16,1,2014,35.9000000000,
M,17,1,2014,41.1000000000,
M,18,1,2014,44.2000000000,
M,19,1,2014,45.3000000000,
M,2,1,2014,28.3000000000,
M,20,1,2014,44.2000000000,
M,21,1,2014,43.2000000000,
M,22,1,2014,44.3000000000,
M,23,1,2014,46.2000000000,
M,24,1,2014,45.9000000000,
M,25,1,2014,47.6000000000,
M,26,1,2014,43.6000000000,
M,27,1,2014,42.3000000000,
M,28,1,2014,44.9000000000,
M,29,1,2014,45.8000000000,
M,3,1,2014,30.9000000000,
M,30,1,2014,46.0000000000,
M,31,1,2014,47.4000000000,
M,32,1,2014,46.6000000000,
M,33,1,2014,46.6000000000,
M,34,1,2014,46.4000000000,
M,35,1,2014,45.6000000000,
M,36,1,2014,44.5000000000,
M,37,1,2014,45.2000000000,
M,38,1,2014,43.8000000000,
M,39,1,2014,47.7000000000,
M,4,1,2014,29.4000000000,
M,40,1,2014,47.8000000000,
M,41,1,2014,49.0000000000,
M,42,1,2014,46.9000000000,
M,43,1,2014,48.2000000000,
M,44,1,2014,47.8000000000,
M,45,1,2014,47.9000000000,
M,46,1,2014,49.8000000000,
M,47,1,2014,49.4000000000,
M,48,1,2014,52.7000000000,
M,49,1,2014,58.2000000000,
M,5,1,2014,29.8000000000,
M,50,1,2014,59.5000000000,
M,51,1,2014,63.9000000000,
M,52,1,2014,58.9000000000,
M,53,1,2014,63.8000000000,
M,54,1,2014,64.5000000000,
M,55,1,2014,62.4000000000,
M,56,1,2014,61.2000000000,
M,57,1,2014,58.7000000000,
M,58,1,2014,56.1000000000,
M,59,1,2014,53.2000000000,
M,6,1,2014,29.9000000000,
M,60,1,2014,49.8000000000,
M,61,1,2014,45.6000000000,
M,62,1,2014,43.7000000000,
M,63,1,2014,43.9000000000,
M,64,1,2014,44.5000000000,
M,65,1,2014,40.3000000000,
M,66,1,2014,37.7000000000,
M,67,1,2014,34.1000000000,
M,68,1,2014,25.8000000000,
M,69,1,2014,25.1000000000,
M,7,1,2014,25.8000000000,
M,70,1,2014,24.7000000000,
M,71,1,2014,21.8000000000,
M,72,1,2014,19.7000000000,
M,73,1,2014,21.6000000000,
M,74,1,2014,21.8000000000,
M,75,1,2014,21.8000000000,
M,76,1,2014,22.3000000000,
M,77,1,2014,20.7000000000,
M,78,1,2014,18.3000000000,
M,79,1,2014,16.8000000000,
M,8,1,2014,26.8000000000,
M,80,1,2014,18.0000000000,
M,81,1,2014,16.3000000000,
M,82,1,2014,14.0000000000,
M,83,1,2014,13.4000000000,
M,84,1,2014,11.6000000000,
M,85_and_over,1,2014,50.1000000000,
M,9,1,2014,23.7000000000,
M,zero,1,2014,25.9000000000,
,,2,2014,7252.9000000000,
,1,2,2014,39.8000000000,
,10,2,2014,50.7000000000,
,11,2,2014,54.1000000000,
,12,2,2014,54.0000000000,
,13,2,2014,51.1000000000,
,14,2,2014,60.3000000000,
,15,2,2014,59.5000000000,
,16,2,2014,64.8000000000,
,17,2,2014,77.0000000000,
,18,2,2014,83.0000000000,
,19,2,2014,89.2000000000,
,2,2,2014,58.4000000000,
,20,2,2014,88.1000000000,
,21,2,2014,85.3000000000,
,22,2,2014,89.1000000000,
,23,2,2014,89.0000000000,
,24,2,2014,98.2000000000,
,25,2,2014,98.0000000000,
,26,2,2014,103.0000000000,
,27,2,2014,98.5000000000,
,28,2,2014,102.7000000000,
,29,2,2014,110.3000000000,
,3,2,2014,58.2000000000,
,30,2,2014,110.4000000000,
,31,2,2014,116.4000000000,
,32,2,2014,116.8000000000,
,33,2,2014,114.1000000000,
,34,2,2014,119.4000000000,
,35,2,2014,114.9000000000,
,36,2,2014,111.2000000000,
,37,2,2014,108.2000000000,
,38,2,2014,109.2000000000,
,39,2,2014,111.8000000000,
,4,2,2014,59.1000000000,
,40,2,2014,116.1000000000,
,41,2,2014,115.2000000000,
,42,2,2014,117.4000000000,
,43,2,2014,110.7000000000,
,44,2,2014,119.8000000000,
,45,2,2014,112.0000000000,
,46,2,2014,116.7000000000,
,47,2,2014,111.3000000000,
,48,2,2014,112.1000000000,
,49,2,2014,123.3000000000,
,5,2,2014,56.9000000000,
,50,2,2014,129.5000000000,
,51,2,2014,138.6000000000,
,52,2,2014,136.0000000000,
,53,2,2014,119.4000000000,
,54,2,2014,136.1000000000,
,55,2,2014,122.7000000000,
,56,2,2014,129.7000000000,
,57,2,2014,120.9000000000,
,58,2,2014,116.4000000000,
,59,2,2014,109.2000000000,
,6,2,2014,56.8000000000,
,60,2,2014,104.4000000000,
,61,2,2014,94.9000000000,
,62,2,2014,92.7000000000,
,63,2,2014,85.0000000000,
,64,2,2014,89.2000000000,
,65,2,2014,86.9000000000,
,66,2,2014,76.8000000000,
