"month_id","year","month","month_date","age_group","sex","population","data_status","source_table","notes"
"2013-08",2013,8,2013-08-01,"85+","Male",47478.0821917808,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-09",2013,9,2013-09-01,"85+","Male",47732.8767123288,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-10",2013,10,2013-10-01,"85+","Male",47979.4520547945,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-11",2013,11,2013-11-01,"85+","Male",48234.2465753425,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2013-12",2013,12,2013-12-01,"85+","Male",48480.8219178082,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-01",2014,1,2014-01-01,"85+","Male",48735.6164383562,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-02",2014,2,2014-02-01,"85+","Male",48990.4109589041,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-03",2014,3,2014-03-01,"85+","Male",49220.5479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-04",2014,4,2014-04-01,"85+","Male",49475.3424657534,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-05",2014,5,2014-05-01,"85+","Male",49721.9178082192,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-06",2014,6,2014-06-01,"85+","Male",49976.7123287671,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-07",2014,7,2014-07-01,"85+","Male",50276.7123287671,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-08",2014,8,2014-08-01,"85+","Male",50641.9178082192,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-09",2014,9,2014-09-01,"85+","Male",51007.1232876712,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-10",2014,10,2014-10-01,"85+","Male",51360.5479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-11",2014,11,2014-11-01,"85+","Male",51725.7534246575,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2014-12",2014,12,2014-12-01,"85+","Male",52079.1780821918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-01",2015,1,2015-01-01,"85+","Male",52444.3835616438,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-02",2015,2,2015-02-01,"85+","Male",52809.5890410959,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-03",2015,3,2015-03-01,"85+","Male",53139.4520547945,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-04",2015,4,2015-04-01,"85+","Male",53504.6575342466,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-05",2015,5,2015-05-01,"85+","Male",53858.0821917808,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-06",2015,6,2015-06-01,"85+","Male",54223.2876712329,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-07",2015,7,2015-07-01,"85+","Male",54588.5245901639,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-08",2015,8,2015-08-01,"85+","Male",54978.1420765027,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-09",2015,9,2015-09-01,"85+","Male",55367.7595628415,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-10",2015,10,2015-10-01,"85+","Male",55744.8087431694,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-11",2015,11,2015-11-01,"85+","Male",56134.4262295082,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2015-12",2015,12,2015-12-01,"85+","Male",56511.4754098361,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-01",2016,1,2016-01-01,"85+","Male",56901.0928961749,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-02",2016,2,2016-02-01,"85+","Male",57290.7103825137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-03",2016,3,2016-03-01,"85+","Male",57655.1912568306,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-04",2016,4,2016-04-01,"85+","Male",58044.8087431694,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-05",2016,5,2016-05-01,"85+","Male",58421.8579234973,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-06",2016,6,2016-06-01,"85+","Male",58811.4754098361,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-07",2016,7,2016-07-01,"85+","Male",59197.2602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-08",2016,8,2016-08-01,"85+","Male",59604.9315068493,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-09",2016,9,2016-09-01,"85+","Male",60012.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-10",2016,10,2016-10-01,"85+","Male",60407.1232876712,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-11",2016,11,2016-11-01,"85+","Male",60814.7945205479,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2016-12",2016,12,2016-12-01,"85+","Male",61209.3150684932,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-01",2017,1,2017-01-01,"85+","Male",61616.9863013699,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-02",2017,2,2017-02-01,"85+","Male",62024.6575342466,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-03",2017,3,2017-03-01,"85+","Male",62392.8767123288,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-04",2017,4,2017-04-01,"85+","Male",62800.5479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-05",2017,5,2017-05-01,"85+","Male",63195.0684931507,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-06",2017,6,2017-06-01,"85+","Male",63602.7397260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-07",2017,7,2017-07-01,"85+","Male",64009.5890410959,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-08",2017,8,2017-08-01,"85+","Male",64442.7397260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-09",2017,9,2017-09-01,"85+","Male",64875.8904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-10",2017,10,2017-10-01,"85+","Male",65295.0684931507,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-11",2017,11,2017-11-01,"85+","Male",65728.2191780822,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2017-12",2017,12,2017-12-01,"85+","Male",66147.397260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-01",2018,1,2018-01-01,"85+","Male",66580.5479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-02",2018,2,2018-02-01,"85+","Male",67013.698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-03",2018,3,2018-03-01,"85+","Male",67404.9315068493,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-04",2018,4,2018-04-01,"85+","Male",67838.0821917808,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-05",2018,5,2018-05-01,"85+","Male",68257.2602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-06",2018,6,2018-06-01,"85+","Male",68690.4109589041,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-07",2018,7,2018-07-01,"85+","Male",69101.3698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-08",2018,8,2018-08-01,"85+","Male",69517.5342465753,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-09",2018,9,2018-09-01,"85+","Male",69933.698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-10",2018,10,2018-10-01,"85+","Male",70336.4383561644,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-11",2018,11,2018-11-01,"85+","Male",70752.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2018-12",2018,12,2018-12-01,"85+","Male",71155.3424657534,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-01",2019,1,2019-01-01,"85+","Male",71571.5068493151,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-02",2019,2,2019-02-01,"85+","Male",71987.6712328767,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-03",2019,3,2019-03-01,"85+","Male",72363.5616438356,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-04",2019,4,2019-04-01,"85+","Male",72779.7260273973,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-05",2019,5,2019-05-01,"85+","Male",73182.4657534247,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-06",2019,6,2019-06-01,"85+","Male",73598.6301369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-07",2019,7,2019-07-01,"85+","Male",74058.1967213115,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-08",2019,8,2019-08-01,"85+","Male",74591.8032786885,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-09",2019,9,2019-09-01,"85+","Male",75125.4098360656,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-10",2019,10,2019-10-01,"85+","Male",75641.8032786885,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-11",2019,11,2019-11-01,"85+","Male",76175.4098360656,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2019-12",2019,12,2019-12-01,"85+","Male",76691.8032786885,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-01",2020,1,2020-01-01,"85+","Male",77225.4098360656,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-02",2020,2,2020-02-01,"85+","Male",77759.0163934426,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-03",2020,3,2020-03-01,"85+","Male",78258.1967213115,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-04",2020,4,2020-04-01,"85+","Male",78791.8032786885,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-05",2020,5,2020-05-01,"85+","Male",79308.1967213115,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-06",2020,6,2020-06-01,"85+","Male",79841.8032786885,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-07",2020,7,2020-07-01,"85+","Male",80280.8219178082,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-08",2020,8,2020-08-01,"85+","Male",80654.5205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-09",2020,9,2020-09-01,"85+","Male",81028.2191780822,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-10",2020,10,2020-10-01,"85+","Male",81389.8630136986,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-11",2020,11,2020-11-01,"85+","Male",81763.5616438356,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2020-12",2020,12,2020-12-01,"85+","Male",82125.2054794521,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-01",2021,1,2021-01-01,"85+","Male",82498.904109589,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-02",2021,2,2021-02-01,"85+","Male",82872.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-03",2021,3,2021-03-01,"85+","Male",83210.1369863014,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-04",2021,4,2021-04-01,"85+","Male",83583.8356164384,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-05",2021,5,2021-05-01,"85+","Male",83945.4794520548,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-06",2021,6,2021-06-01,"85+","Male",84319.1780821918,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-07",2021,7,2021-07-01,"85+","Male",84582.1917808219,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-08",2021,8,2021-08-01,"85+","Male",84752.0547945205,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-09",2021,9,2021-09-01,"85+","Male",84921.9178082192,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-10",2021,10,2021-10-01,"85+","Male",85086.301369863,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-11",2021,11,2021-11-01,"85+","Male",85256.1643835616,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2021-12",2021,12,2021-12-01,"85+","Male",85420.5479452055,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-01",2022,1,2022-01-01,"85+","Male",85590.4109589041,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-02",2022,2,2022-02-01,"85+","Male",85760.2739726027,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-03",2022,3,2022-03-01,"85+","Male",85913.698630137,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-04",2022,4,2022-04-01,"85+","Male",86083.5616438356,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-05",2022,5,2022-05-01,"85+","Male",86247.9452054795,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-06",2022,6,2022-06-01,"85+","Male",86417.8082191781,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-07",2022,7,2022-07-01,"85+","Male",86627.397260274,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-08",2022,8,2022-08-01,"85+","Male",86890.6849315069,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-09",2022,9,2022-09-01,"85+","Male",87153.9726027397,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-10",2022,10,2022-10-01,"85+","Male",87408.7671232877,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-11",2022,11,2022-11-01,"85+","Male",87672.0547945205,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2022-12",2022,12,2022-12-01,"85+","Male",87926.8493150685,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-01",2023,1,2023-01-01,"85+","Male",88190.1369863014,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-02",2023,2,2023-02-01,"85+","Male",88453.4246575342,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-03",2023,3,2023-03-01,"85+","Male",88691.2328767123,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-04",2023,4,2023-04-01,"85+","Male",88954.5205479452,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-05",2023,5,2023-05-01,"85+","Male",89209.3150684931,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-06",2023,6,2023-06-01,"85+","Male",89472.602739726,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-07",2023,7,2023-07-01,"85+","Male",89780.3278688525,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-08",2023,8,2023-08-01,"85+","Male",90153.0054644809,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-09",2023,9,2023-09-01,"85+","Male",90525.6830601093,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-10",2023,10,2023-10-01,"85+","Male",90886.3387978142,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-11",2023,11,2023-11-01,"85+","Male",91259.0163934426,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
"2023-12",2023,12,2023-12-01,"85+","Male",91619.6721311475,"CSD_IMPORTED","110-01001","Linear interpolation between mid-year C&SD estimates"
